filename,flatness,band_energy,ridge_length,rolloff,bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
match2_whistle_0055.mp4,0.0078825168311595,-40.821067810058594,82,3761.343922334559,1969.7602182420453,-82.2331314086914,123.16107177734376,-35.206295013427734,16.918325424194336,-22.169214248657227,1
match2_whistle_0056.mp4,0.0126047199591994,-41.06972122192383,74,4135.194197944973,2085.805431278842,-105.28323364257812,111.4022445678711,-27.5180721282959,25.426668167114254,-19.95758819580078,1
match2_whistle_0057.mp4,0.0094866026192903,-46.24884033203125,36,4500.118062033582,2146.375464117854,-70.017578125,101.58344268798828,-31.585620880126957,17.300783157348633,-17.241390228271484,1
match2_whistle_0058.mp4,0.0099382679909467,-39.91349792480469,93,4152.6123046875,2088.840155513504,-117.63359832763672,112.36566925048828,-23.112762451171875,34.8632926940918,-17.566564559936523,1
match2_whistle_0059.mp4,0.0041512534953653,-46.82430267333984,73,3678.394874366554,1962.777365534778,-112.16520690917967,121.87561798095705,-29.48228645324707,43.22433853149414,-10.816082000732422,1
match2_whistle_0060.mp4,0.0065003302879631,-43.16918563842773,51,4097.258557771382,2083.2254999596407,-96.78376007080078,123.18426513671876,-29.093374252319336,27.820276260375977,-13.774242401123049,0
match2_whistle_0061.mp4,0.0113001512363553,-43.60173416137695,66,4488.559065193966,2133.366826275486,-49.13985443115234,102.94659423828124,-39.7710189819336,5.895164966583252,-23.55890464782715,1
match2_whistle_0062.mp4,0.0137659683823585,-39.59084701538086,64,4580.516052246094,2166.0840595356726,-113.39090728759766,99.50679779052734,-29.369369506835938,26.7457218170166,-12.684768676757812,1
match2_whistle_0063.mp4,0.0073965205810964,-43.997650146484375,49,3970.750989412007,2043.744009899089,-116.69225311279295,120.6714859008789,-23.127975463867188,24.612817764282227,-24.492084503173828,1
match2_whistle_0064.mp4,0.0194406677037477,-38.51911544799805,47,4548.9719801682695,2212.846165065599,-73.53324890136719,105.38369750976562,-30.04038429260254,19.787677764892575,-15.622650146484377,1
match2_whistle_0065.mp4,0.0082313986495137,-39.83928298950195,69,3890.40839012633,2000.0228320594244,-83.38031768798828,117.4743194580078,-47.56386566162109,18.46185111999512,-19.968721389770508,1
match2_whistle_0066.mp4,0.0056429104879498,-43.37945938110352,54,3864.381760817308,1896.6024631590717,-94.93079376220705,108.28136444091795,-42.93935775756836,59.91699981689453,-8.705548286437988,1
match2_whistle_0067.mp4,0.007961300201714,-45.73468017578125,53,4261.758165474397,2122.727910550298,-84.0703125,106.63130950927734,-32.813377380371094,24.20422744750977,-12.166269302368164,1
match2_whistle_0068.mp4,0.0076114377006888,-44.79350280761719,62,3629.582266971983,1890.6764755516572,-75.7398910522461,121.9913330078125,-44.59657287597656,16.494192123413086,-25.10425567626953,1
match2_whistle_0069.mp4,0.0115791168063879,-44.48862457275391,63,4195.697817595109,2095.45965497911,-78.75474548339844,111.91832733154295,-26.67990493774414,31.40023422241211,-20.203109741210938,1
match2_whistle_0070.mp4,0.0079532628878951,-41.36465835571289,32,3674.588162781762,1970.2956255066183,-46.1177864074707,127.68801879882812,-26.432281494140625,43.70797348022461,-12.48434352874756,0
match2_whistle_0071.mp4,0.006455133203417,-42.2342414855957,43,3721.423733618952,1983.786630065949,-41.85152816772461,123.92433166503906,-25.88479995727539,41.76817321777344,-12.009498596191406,0
match2_whistle_0072.mp4,0.0100701004266738,-36.32365798950195,97,4266.224459134615,2175.724548223045,-61.989933013916016,115.45272827148438,-17.39190673828125,44.14912796020508,-24.16455841064453,1
match2_whistle_0073.mp4,0.0103736789897084,-39.308868408203125,66,4059.575452302632,2127.611970520864,-44.195343017578125,122.09123229980467,-14.91359043121338,33.58876037597656,-20.763935089111328,1
match2_whistle_0074.mp4,0.0031327188480645,-44.17564010620117,54,3864.806213378906,1993.181819372016,-135.9102783203125,126.7213134765625,-17.506288528442383,35.28529739379883,-31.63924789428711,1
match2_whistle_0075.mp4,0.0058700996451079,-46.87896728515625,67,3734.4524182771374,1991.6618813495948,-67.7451400756836,121.85608673095705,-30.772802352905277,15.145973205566406,-21.79705238342285,1
match2_whistle_0076.mp4,0.0076806484721601,-47.37100982666016,42,4597.471788194444,2094.931868761894,-127.40436553955078,110.49300384521484,-21.262775421142575,35.44911575317383,-21.47997283935547,1
match2_whistle_0077.mp4,0.0059977951459586,-43.54286193847656,33,4864.821624755859,2131.96197617913,-163.24249267578125,100.41421508789062,-7.73467206954956,45.77959442138672,-17.203350067138672,1
match2_whistle_0078.mp4,0.0084840161725878,-42.97091674804688,42,3768.448580228365,1969.7026027697727,-99.87071990966795,124.86424255371094,-28.248462677001957,26.853954315185547,-15.738808631896973,1
match2_whistle_0079.mp4,0.0048279892653226,-42.455322265625,42,4132.125262360075,2098.701597862822,-130.4991455078125,115.1124038696289,-15.74729824066162,40.06025695800781,-19.266660690307617,1
match2_whistle_0080.mp4,0.0190157108008861,-40.48637390136719,61,4552.586125753012,2180.4880709352697,-80.14891052246094,109.04937744140624,-21.75581741333008,31.83843994140625,-16.22626304626465,0
match2_whistle_0081.mp4,0.0185024980455636,-40.14525604248047,56,4441.780037715517,2206.3467158503345,-45.302005767822266,107.3576889038086,-27.18831443786621,9.888345718383787,-15.919329643249512,1
match2_whistle_0082.mp4,0.00784557685256,-43.66070556640625,61,4320.001588384789,2111.294121442403,-56.55337142944336,110.47850036621094,-32.417694091796875,1.0764516592025757,-38.42239761352539,1
match2_whistle_0083.mp4,0.0044875973835587,-48.90034866333008,60,4454.648966961597,2061.506623333321,-180.1724548339844,107.4866943359375,-5.049232006072998,41.99057388305664,-17.347719192504883,1
match2_whistle_0084.mp4,0.0026649755891412,-44.426605224609375,43,4021.1044520547935,2121.209268124612,-162.4422607421875,113.15518188476562,-1.89624547958374,53.46131134033203,-17.816251754760742,1
match2_whistle_0085.mp4,0.0094885779544711,-44.81044769287109,50,4412.074540301067,2216.1645218811504,-63.35922622680664,112.8911361694336,-20.3975772857666,10.681255340576172,-26.36079788208008,1
match2_whistle_0086.mp4,0.0019341517472639,-49.24343490600586,62,3942.7294921875,2003.409516204492,-146.17572021484375,118.0575942993164,-7.40582275390625,35.17105865478516,-23.381515502929688,1
match2_whistle_0087.mp4,0.0068701873533427,-45.96042251586914,51,3663.037109375,1991.3576649105007,-72.07295227050781,119.77214813232422,-34.469120025634766,10.657005310058594,-25.690860748291016,1
match2_whistle_0088.mp4,0.0054887421429157,-44.52078628540039,25,5165.313971532534,2353.3862960670435,-80.83902740478516,92.62813568115234,-8.882176399230957,18.22213363647461,-8.42713737487793,0
match2_whistle_0089.mp4,0.0058009671047329,-45.92056274414063,42,4290.995407104492,2122.044841245285,-97.66128540039062,110.6101531982422,-22.850509643554688,23.07528305053711,-12.85464096069336,0
match2_whistle_0090.mp4,0.0030139642767608,-46.03874969482422,47,3859.82666015625,2083.8895223205777,-145.042724609375,113.6655502319336,-0.5164929032325745,57.389381408691406,-13.235708236694336,1
match2_whistle_0091.mp4,0.0037818462587893,-43.78878021240234,49,3977.054060750933,2055.4823935721565,-140.72434997558594,111.49276733398438,-5.392645835876465,45.96968460083008,-13.846293449401855,1
match2_whistle_0092.mp4,0.0187206827104091,-38.11017227172852,43,5129.2388916015625,2297.1770543436905,-103.88127136230467,101.78688049316406,-8.200481414794922,44.77228927612305,-14.802056312561035,0
match2_whistle_0093.mp4,0.005461505614221,-46.70347595214844,49,3916.519546508789,2032.618310845929,-81.78271484375,118.46314239501952,-26.02133560180664,5.57798433303833,-36.2033805847168,1
match2_whistle_0094.mp4,0.0053684557788074,-41.409664154052734,77,3835.241069990335,1946.0151323003715,-174.66416931152344,123.0299301147461,-19.31699562072754,40.76775360107422,-22.431964874267575,1
match2_whistle_0095.mp4,0.0084067024290561,-41.23556900024414,62,3882.3185332833914,2055.1311607207244,-89.62848663330078,115.2025375366211,-24.921031951904297,35.762245178222656,-13.09516716003418,1
match2_whistle_0096.mp4,0.0063781994394958,-44.38582229614258,46,3642.624640213816,1987.7740303784144,-63.49869918823242,122.85870361328124,-27.49171257019043,17.981348037719727,-20.41161346435547,1
match2_whistle_0097.mp4,0.0041148979216814,-43.1923713684082,56,3818.035246196546,1953.7546898882229,-145.8778076171875,122.74851989746094,-20.3055362701416,43.25483703613281,-18.7342472076416,1
match2_whistle_0098.mp4,0.0108349081128835,-43.5903549194336,61,4154.759765625,2092.164493794988,-47.52605056762695,113.90206909179688,-36.87394714355469,-7.032642364501953,-35.60880279541016,1
match2_whistle_0099.mp4,0.0069538312964141,-44.41132354736328,51,3957.1673283811474,2067.309678574446,-69.18970489501953,119.8667221069336,-22.61652374267578,14.481550216674805,-33.43949890136719,1
match2_whistle_0100.mp4,0.0068777967244386,-43.7795295715332,61,3734.93408203125,1955.44979061935,-71.91072845458984,123.76963806152344,-34.970848083496094,6.756316661834717,-35.328731536865234,1
match2_whistle_0101.mp4,0.006907136645168,-42.87554550170898,60,3658.1479279891305,1888.7142331054288,-124.01348876953124,120.66055297851562,-41.1147346496582,23.94142341613769,-22.958852767944336,1
match2_whistle_0102.mp4,0.0243439450860023,-36.98271560668945,35,4355.579723011364,2163.488873889834,-45.55985641479492,106.97765350341795,-30.89786148071289,9.192455291748049,-16.96275520324707,1
match2_whistle_0103.mp4,0.0092684859409928,-45.08426284790039,48,4005.3466796875,2032.7752670919672,-67.88379669189453,120.3595733642578,-30.055784225463867,21.246728897094727,-22.07689666748047,0
match2_whistle_0104.mp4,0.0157073270529508,-46.63951110839844,51,5299.232796446918,2321.506741595328,-69.91303253173828,87.940673828125,-18.19449234008789,2.518374443054199,-38.01813507080078,1
match2_whistle_0105.mp4,0.0113601153716444,-42.574588775634766,53,4057.628455528846,2069.8043060633054,-90.78287506103516,113.64373016357422,-33.57183074951172,12.980782508850098,-18.62404441833496,1
match2_whistle_0106.mp4,0.0056127966381609,-41.92068099975586,45,4386.699969951923,2157.7346374866106,-111.72037506103516,113.10948944091795,-14.014812469482422,43.97929000854492,-24.972980499267575,1
match2_whistle_0107.mp4,0.0051529644988477,-43.62321472167969,39,3913.916015625,2001.8962002677604,-117.6766357421875,128.19998168945312,-22.315086364746094,39.12018585205078,-17.11512565612793,1
match2_whistle_0108.mp4,0.005459014326334,-44.7393913269043,41,3583.320756392045,1756.3767209859257,-82.5791015625,135.591552734375,-46.38407897949219,35.20201110839844,-27.0035400390625,0
match2_whistle_0109.mp4,0.0206509660929441,-41.46739959716797,32,4560.4248046875,2208.594150065035,-66.98312377929688,103.54464721679688,-26.93592834472656,15.041004180908203,-16.995487213134766,1
match2_whistle_0110.mp4,0.0031195930205285,-47.28687286376953,37,4013.591056034483,2076.2545446891518,-126.82564544677734,120.80709838867188,-16.926464080810547,23.453521728515625,-24.512304306030277,1
match2_whistle_0111.mp4,0.0082948999479413,-41.64929962158203,48,4195.56884765625,2106.864267700101,-78.03031921386719,110.09954071044922,-28.096752166748047,27.652732849121094,-20.645339965820312,1
match2_whistle_0112.mp4,0.0068202917464077,-42.33477020263672,36,3692.206897474315,1969.275998466521,-91.70868682861328,123.63270568847656,-26.451417922973636,29.786794662475582,-16.530277252197266,1
match2_whistle_0113.mp4,0.0059356912970542,-42.781585693359375,80,3833.1605423328488,1984.4731185163944,-79.21431732177734,122.78826904296876,-33.381649017333984,20.568708419799805,-26.17464828491211,1
match2_whistle_0114.mp4,0.0034032564144581,-41.59749984741211,26,3653.466796875,1910.768796872268,-102.25626373291016,127.33092498779295,-30.52186393737793,35.60588455200195,-23.434717178344727,1
match2_whistle_0115.mp4,0.0183245595544576,-43.07609939575195,53,4622.2216796875,2236.863373987428,-42.9012451171875,105.70326232910156,-26.4758358001709,8.768709182739258,-20.23314476013184,1
match2_whistle_0116.mp4,0.0063946233130991,-44.840476989746094,31,4458.176524603545,2043.767753867636,-107.4755859375,107.26827239990234,-20.099666595458984,42.08583068847656,-23.088706970214844,1
match2_whistle_0117.mp4,0.008248328231275,-45.77752685546875,55,3753.2373046875,1992.824871510082,-73.2147445678711,120.48011016845705,-29.88991928100586,11.67345905303955,-33.29793930053711,1
match2_whistle_0118.mp4,0.0047137457877397,-36.87767028808594,100,3978.208966121496,1909.0095881896705,-126.58747100830078,109.91123962402344,-29.07331275939941,45.92625427246094,-16.976728439331055,1
match2_whistle_0119.mp4,0.0057650310918688,-44.97255706787109,50,3948.4541730182927,2060.669583833016,-122.65927124023438,109.13069152832033,-16.2386474609375,44.4328727722168,-16.126712799072266,1
match2_whistle_0120.mp4,0.0047702849842607,-44.502479553222656,58,3609.3685913085938,1900.159272221612,-64.07861328125,127.29730224609376,-37.84955596923828,17.54363441467285,-31.840206146240234,1
match2_whistle_0121.mp4,0.0050277006812393,-42.918060302734375,44,3645.2221019847975,1923.937801944833,-88.1091079711914,129.8238067626953,-29.44467544555664,20.9305477142334,-11.645132064819336,0
match2_whistle_0122.mp4,0.0048957387916743,-40.55784225463867,30,3800.2630418346776,1913.727502536332,-65.95553588867188,127.1174774169922,-37.81805038452149,4.943848133087158,-48.13716125488281,1
match2_whistle_0123.mp4,0.0072257141582667,-42.18486404418945,73,4520.762925737359,2272.969590612116,-76.20625305175781,105.03034210205078,-16.0119686126709,13.82422161102295,-21.403400421142575,1
match2_whistle_0124.mp4,0.0097148399800062,-42.22482681274414,45,3967.3388671875,2054.809082566556,-58.43626403808594,121.3172607421875,-25.837371826171875,44.30014801025391,-10.062660217285156,0
match2_whistle_0125.mp4,0.0064256386831402,-42.19749069213867,84,4109.632521409255,2126.754270504603,-64.375244140625,118.62703704833984,-20.16282081604004,43.45852279663086,-20.365917205810547,1
match2_whistle_0126.mp4,0.0048112287186086,-42.3355712890625,47,3823.7999549278848,2033.7471015879191,-99.5073013305664,127.4492645263672,-21.56635856628418,35.38634490966797,-21.84105491638184,1
match2_whistle_0127.mp4,0.0176965650171041,-43.62218475341797,58,4214.443864493534,2068.7853027590945,-31.99544334411621,116.52574157714844,-34.69578552246094,10.913402557373049,-17.268657684326172,1
match2_whistle_0128.mp4,0.0121995024383068,-42.240631103515625,56,4586.152787642045,2198.698413441127,-61.62583160400391,107.3115234375,-27.67392921447754,3.771050453186035,-24.84980010986328,1
match2_whistle_0129.mp4,0.0074337138794362,-44.665504455566406,78,4138.9892578125,1957.3716923011823,-111.82363891601562,112.59969329833984,-39.82100296020508,23.381750106811523,-10.714159965515137,1
match2_whistle_0130.mp4,0.0099034141749143,-43.341896057128906,34,4762.014920594263,2286.4503697648,-44.03693008422852,106.64655303955078,-10.395055770874023,44.94475936889648,-7.339759826660156,0
match2_whistle_0131.mp4,0.0087143890559673,-45.09870910644531,47,4291.0888671875,2146.3009054983363,-44.9190559387207,116.2197494506836,-17.871612548828125,41.48185729980469,-6.683946132659912,0
match2_whistle_0132.mp4,0.0050844713114202,-39.50279235839844,89,3767.728568412162,2018.273474123236,-70.08499908447266,123.74217987060548,-24.37161445617676,47.31305313110352,-14.091578483581545,1
match2_whistle_0133.mp4,0.0108271967619657,-44.11690139770508,47,4224.141540527344,2145.553134416644,-70.38450622558594,110.1698226928711,-26.334949493408203,11.539060592651367,-19.42826271057129,1
match2_whistle_0134.mp4,0.0048839687369763,-39.289039611816406,83,4235.80242406542,2214.7911248237715,-97.53791809082033,112.5181655883789,0.2800548672676086,59.95613861083984,-15.38089370727539,1
match2_whistle_0135.mp4,0.008400403894484,-43.66938400268555,40,4121.350885206653,2148.7730204931736,-49.07265090942383,123.72022247314452,-10.491986274719238,34.75687789916992,-18.30963516235352,1
match2_whistle_0136.mp4,0.0095349885523319,-43.9644889831543,35,4772.637337698064,2312.1094052188005,-69.30227661132812,110.2818603515625,-1.9291430711746216,47.041751861572266,-10.00578784942627,0
match2_whistle_0137.mp4,0.00536003196612,-45.253684997558594,40,3751.121761924342,1991.3997689286875,-84.53760528564453,126.56761932373048,-29.191272735595703,28.943378448486328,-16.3881893157959,0
match2_whistle_0138.mp4,0.0048182066529989,-46.10409164428711,38,3775.983297413793,1938.17062953975,-102.89611053466795,123.51300048828124,-35.78654861450195,26.760087966918945,-18.568344116210938,0
match2_whistle_0139.mp4,0.0052292556501924,-45.702911376953125,42,3727.815269356344,2004.90765787349,-77.85829162597656,122.88301849365234,-22.526853561401367,21.83766746520996,-22.81964492797852,1
match2_whistle_0140.mp4,0.0045420005917549,-45.397308349609375,77,4843.4326171875,2319.8855970806017,-97.2416763305664,97.9075164794922,-6.12784481048584,36.05597686767578,-12.902711868286133,1
match2_whistle_0141.mp4,0.0064489506185054,-41.13985824584961,43,3889.285278320313,1994.0457082633293,-102.9480972290039,112.86382293701172,-28.07626342773437,37.95072937011719,-17.273189544677734,1
match2_whistle_0142.mp4,0.0035447012633085,-38.69081878662109,26,3916.596013849432,2020.4786126563863,-92.5457763671875,128.550537109375,-32.53608703613281,13.230393409729004,-41.09522247314453,1
match2_whistle_0143.mp4,0.0061235995963215,-44.87361907958984,44,4452.69191576087,2072.058140258465,-153.9609375,100.08014678955078,-4.767055988311768,48.74723434448242,-25.322643280029297,1
match2_whistle_0144.mp4,0.0064611220732331,-44.07253646850586,32,4153.7548828125,2114.039583738016,-59.01402282714844,113.9122314453125,-25.196495056152344,14.349153518676758,-26.12411880493164,1
match2_whistle_0145.mp4,0.0103909410536289,-41.79118728637695,34,4609.541015625,2117.180929054306,-140.68043518066406,118.2992706298828,-20.231321334838867,39.1109504699707,-18.864933013916016,0
